match_id,datetime,home_team,away_team,scoreline,game_type,initial_lineups,final_lineups,substitution_summary
20250208224016pa-v-ioca1-4,2025-02-08 22:40:16,Promise Academy,IOSoccer Central America,1-4,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""dos santos"", ""STEAM_0:0:712559796""], [""RB"", ""FatCat"", ""STEAM_0:1:737967889""], [""CM"", ""Pisco"", ""STEAM_0:0:423977434""], [""LW"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""RW"", ""Papalito"", ""STEAM_0:1:451783975""]], ""home"": [[""GK"", ""eltytongo48"", ""STEAM_0:0:650460285""], [""LB"", ""Larry"", ""STEAM_0:1:741203476""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""Pipetm"", ""STEAM_0:0:621872754""], [""LW"", ""Polar"", ""STEAM_0:0:495288729""], [""RW"", ""Chuky"", ""STEAM_0:0:115985751""]]}","{""away"": [[""GK"", ""eltytongo48"", ""STEAM_0:0:650460285""], [""LB"", ""dos santos"", ""STEAM_0:0:712559796""], [""RB"", ""FatCat"", ""STEAM_0:1:737967889""], [""CM"", ""Pisco"", ""STEAM_0:0:423977434""], [""LW"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""RW"", ""Papalito"", ""STEAM_0:1:451783975""]], ""home"": [[""GK"", ""eltytongo48"", ""STEAM_0:0:650460285""], [""LB"", ""Larry"", ""STEAM_0:1:741203476""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""Pipetm"", ""STEAM_0:0:621872754""], [""LW"", ""SkyyNet"", ""STEAM_0:1:10197940""], [""RW"", ""Chuky"", ""STEAM_0:0:115985751""]]}","[[""home"", [""LagHank"", ""STEAM_0:0:449236""], [""SkyyNet"", ""STEAM_0:1:10197940""]]]"
20250208213255bulla-v-ioca8-7,2025-02-08 21:32:55,BullsFC,IOSoccer Central America,8-7,6v6,"{""away"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""hell cat"", ""STEAM_0:1:512006848""], [""RB"", ""eSlicer"", ""STEAM_0:0:115494837""], [""CM"", ""Cringo"", ""STEAM_0:1:6064525""], [""LW"", ""Abo Kevin"", ""STEAM_0:1:640722264""], [""RW"", ""Papalito"", ""STEAM_0:1:451783975""]], ""home"": [[""GK"", null, null], [""LB"", ""FatCat"", ""STEAM_0:1:737967889""], [""RB"", ""Bicho"", ""STEAM_0:1:776748154""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]]}","{""away"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""Cringo"", ""STEAM_0:1:6064525""], [""RB"", ""eSlicer"", ""STEAM_0:0:115494837""], [""CM"", ""hell cat"", ""STEAM_0:1:512006848""], [""LW"", ""Abo Kevin"", ""STEAM_0:1:640722264""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""FatCat"", ""STEAM_0:1:737967889""], [""RB"", ""Bicho"", ""STEAM_0:1:776748154""], [""CM"", ""Papalito"", ""STEAM_0:1:451783975""], [""LW"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""RW"", ""riki988"", ""STEAM_0:0:921231302""]]}","[[""home"", [""Pisco"", ""STEAM_0:0:423977434""], [""riki988"", ""STEAM_0:0:921231302""]]]"
20250208171937pa-v-ioca2-8,2025-02-08 17:19:37,Promise Academy,IOSoccer Central America,2-8,6v6,"{""away"": [[""GK"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""LB"", ""dos santos"", ""STEAM_0:0:712559796""], [""RB"", ""Richie"", ""STEAM_0:1:428625097""], [""CM"", ""Krythx"", ""STEAM_0:1:126572080""], [""LW"", ""crusaders nightmare"", ""STEAM_0:0:837955394""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", null, null], [""LB"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""RB"", ""Pipetm"", ""STEAM_0:0:621872754""], [""CM"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LW"", ""eltytongo48"", ""STEAM_0:0:650460285""], [""RW"", ""... 1 half"", ""STEAM_0:0:591586986""]]}","{""away"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""dos santos"", ""STEAM_0:0:712559796""], [""RB"", ""Richie"", ""STEAM_0:1:428625097""], [""CM"", ""Krythx"", ""STEAM_0:1:126572080""], [""LW"", ""crusaders nightmare"", ""STEAM_0:0:837955394""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LW"", ""eltytongo48"", ""STEAM_0:0:650460285""], [""RW"", ""... 1 half"", ""STEAM_0:0:591586986""]]}","[[""home"", [""Pipetm"", ""STEAM_0:0:621872754""], [""larry"", ""STEAM_0:1:741203476""]]]"
20250208164735bu-v-ioca6-7,2025-02-08 16:47:35,Black Union,IOSoccer Central America,6-7,6v6,"{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""Bicho"", ""STEAM_0:1:776748154""], [""RB"", ""FatCat"", ""STEAM_0:1:737967889""], [""CM"", ""Krythx"", ""STEAM_0:1:126572080""], [""LW"", ""dos santos"", ""STEAM_0:0:712559796""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""LB"", ""Apu Nahasapeemapetilon"", ""STEAM_0:1:451783975""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""Chuky"", ""STEAM_0:0:115985751""], [""LW"", ""kobbeh"", ""STEAM_0:0:557206486""], [""RW"", ""slab"", ""STEAM_0:0:743006338""]]}","{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""Bicho"", ""STEAM_0:1:776748154""], [""RB"", ""FatCat"", ""STEAM_0:1:737967889""], [""CM"", ""Krythx"", ""STEAM_0:1:126572080""], [""LW"", ""larry"", ""STEAM_0:1:741203476""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""Apu Nahasapeemapetilon"", ""STEAM_0:1:451783975""], [""LB"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""Chuky"", ""STEAM_0:0:115985751""], [""LW"", ""kobbeh"", ""STEAM_0:0:557206486""], [""RW"", ""Pepe Martines"", ""STEAM_0:1:846551844""]]}","[[""away"", [""Krythx"", ""STEAM_0:1:126572080""], [""crusaders nightmare"", ""STEAM_0:0:837955394""]]]"
20250207210641iocaa-v-iocab10-8,2025-02-07 21:06:41,IOSoccer Central America,IOSoccer Central America,10-8,6v6,"{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""RB"", ""FatCat"", ""STEAM_0:1:737967889""], [""CM"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LW"", ""kliy"", ""STEAM_0:1:787992769""], [""RW"", ""hell cat"", ""STEAM_0:1:512006848""]], ""home"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""Tax1Student"", ""STEAM_0:1:608932992""], [""RB"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""CM"", ""ratboi"", ""STEAM_0:1:61921742""], [""LW"", ""daniel"", ""STEAM_0:0:87757576""], [""RW"", ""... 1 half"", ""STEAM_0:0:591586986""]]}","{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""kobbeh"", ""STEAM_0:0:557206486""], [""RB"", ""FatCat"", ""STEAM_0:1:737967889""], [""CM"", ""kliy"", ""STEAM_0:1:787992769""], [""LW"", ""eSlicer"", ""STEAM_0:0:115494837""], [""RW"", ""hell cat"", ""STEAM_0:1:512006848""]], ""home"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""larry"", ""STEAM_0:1:741203476""], [""RB"", ""Pepe Martines"", ""STEAM_0:1:846551844""], [""CM"", ""ratboi"", ""STEAM_0:1:61921742""], [""LW"", ""daniel"", ""STEAM_0:0:87757576""], [""RW"", ""... 1 half"", ""STEAM_0:0:591586986""]]}","[[""away"", [""eSlicer"", ""STEAM_0:0:115494837""], [""kobbeh"", ""STEAM_0:0:557206486""]], [""home"", [""Pepe Martines"", ""STEAM_0:1:846551844""], [""larry"", ""STEAM_0:1:741203476""]]]"
20250207174634eu-v-ioca2-6,2025-02-07 17:46:34,EU Alliance,IOSoccer Central America,2-6,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""PELE"", ""STEAM_0:0:580012006""], [""RB"", ""hell cat"", ""STEAM_0:1:512006848""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""penix"", ""STEAM_0:0:536431230""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""Cucumber Tekkers`"", ""STEAM_0:1:555397418""], [""RB"", ""Sam Forne"", ""STEAM_0:0:120938788""], [""CM"", ""Abo Kevin"", ""STEAM_0:1:640722264""], [""LW"", ""kobbeh"", ""STEAM_0:0:557206486""], [""RW"", ""oscar"", ""STEAM_0:0:596540524""]]}","{""away"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""Bicho"", ""STEAM_0:1:776748154""], [""RB"", ""hell cat"", ""STEAM_0:1:512006848""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""penix"", ""STEAM_0:0:536431230""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""larry"", ""STEAM_0:1:741203476""], [""LB"", ""Cucumber Tekkers`"", ""STEAM_0:1:555397418""], [""RB"", ""Sam Forne"", ""STEAM_0:0:120938788""], [""CM"", ""Abo Kevin"", ""STEAM_0:1:640722264""], [""LW"", ""kobbeh"", ""STEAM_0:0:557206486""], [""RW"", ""oscar"", ""STEAM_0:0:596540524""]]}","[[""away"", [""penix"", ""STEAM_0:0:536431230""], [""Bicho"", ""STEAM_0:1:776748154""]]]"
20250207161446pa-v-ioca0-4,2025-02-07 16:14:46,Promise Academy,IOSoccer Central America,0-4,6v6,"{""away"": [[""GK"", ""Luis Malagon"", ""STEAM_0:0:511909092""], [""LB"", ""eSlicer"", ""STEAM_0:0:115494837""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""daniel"", ""STEAM_0:0:87757576""], [""LW"", ""Pisco"", ""STEAM_0:0:423977434""], [""RW"", ""crusaders nightmare"", ""STEAM_0:0:837955394""]], ""home"": [[""GK"", null, null], [""LB"", ""Nayib bukele"", ""STEAM_0:0:613214094""], [""RB"", ""Newklozz"", ""STEAM_0:0:818080739""], [""CM"", ""gahyun"", ""STEAM_0:0:42043307""], [""LW"", ""Richard"", ""STEAM_0:0:97705158""], [""RW"", ""eltytongo48"", ""STEAM_0:0:650460285""]]}","{""away"": [[""GK"", ""Luis Malagon"", ""STEAM_0:0:511909092""], [""LB"", ""eSlicer"", ""STEAM_0:0:115494837""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""daniel"", ""STEAM_0:0:87757576""], [""LW"", ""Pisco"", ""STEAM_0:0:423977434""], [""RW"", ""crusaders nightmare"", ""STEAM_0:0:837955394""]], ""home"": [[""GK"", ""Luis Malagon"", ""STEAM_0:0:511909092""], [""LB"", ""Nayib bukele"", ""STEAM_0:0:613214094""], [""RB"", ""Newklozz"", ""STEAM_0:0:818080739""], [""CM"", ""Nayib bukele"", ""STEAM_0:0:613214094""], [""LW"", ""Richard"", ""STEAM_0:0:97705158""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]]}",[]
20250207012829pa-v-ioca5-4,2025-02-07 01:28:29,Promise Academy,IOSoccer Central America,5-4,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""rare"", ""STEAM_0:1:631317413""], [""RB"", ""LagHank"", ""STEAM_0:0:449236""], [""CM"", ""hell cat"", ""STEAM_0:1:512006848""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""Chuky"", ""STEAM_0:0:115985751""]], ""home"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""0"", ""STEAM_0:0:842808826""], [""RB"", ""... 1 half"", ""STEAM_0:0:591586986""], [""CM"", ""gahyun"", ""STEAM_0:0:42043307""], [""LW"", ""Richard"", ""STEAM_0:0:97705158""], [""RW"", ""eltytongo48"", ""STEAM_0:0:650460285""]]}","{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""rare"", ""STEAM_0:1:631317413""], [""RB"", ""LagHank"", ""STEAM_0:0:449236""], [""CM"", ""Chuky"", ""STEAM_0:0:115985751""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""hell cat"", ""STEAM_0:1:512006848""]], ""home"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""0"", ""STEAM_0:0:842808826""], [""RB"", ""... 1 half"", ""STEAM_0:0:591586986""], [""CM"", ""gahyun"", ""STEAM_0:0:42043307""], [""LW"", ""Richard"", ""STEAM_0:0:97705158""], [""RW"", ""eltytongo48"", ""STEAM_0:0:650460285""]]}","[[""away"", [""eSlicer"", ""STEAM_0:0:115494837""], [""eSlicer"", ""STEAM_0:0:115494837""]]]"
20250206234624pa-v-ioca8-10,2025-02-06 23:46:24,Promise Academy,IOSoccer Central America,8-10,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""n1x"", ""STEAM_0:0:713392895""], [""RB"", ""LagHank"", ""STEAM_0:0:449236""], [""CM"", ""daniel"", ""STEAM_0:0:87757576""], [""LW"", ""APELAPATO"", ""STEAM_0:0:709867121""], [""RW"", ""kliy"", ""STEAM_0:1:787992769""]], ""home"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""Pipetm"", ""STEAM_0:0:621872754""], [""RB"", ""Smoothly_Kun"", ""STEAM_0:1:566337840""], [""CM"", ""gahyun"", ""STEAM_0:0:42043307""], [""LW"", ""... 1 half"", ""STEAM_0:0:591586986""], [""RW"", ""eltytongo48"", ""STEAM_0:0:650460285""]]}","{""away"": [[""GK"", ""APELAPATO"", ""STEAM_0:0:709867121""], [""LB"", ""dos santos"", ""STEAM_0:0:712559796""], [""RB"", ""LagHank"", ""STEAM_0:0:449236""], [""CM"", ""guava"", ""STEAM_0:0:627053799""], [""LW"", ""daniel"", ""STEAM_0:0:87757576""], [""RW"", ""kliy"", ""STEAM_0:1:787992769""]], ""home"": [[""GK"", ""APELAPATO"", ""STEAM_0:0:709867121""], [""LB"", ""Pipetm"", ""STEAM_0:0:621872754""], [""RB"", ""Smoothly_Kun"", ""STEAM_0:1:566337840""], [""CM"", ""dos santos"", ""STEAM_0:0:712559796""], [""LW"", ""... 1 half"", ""STEAM_0:0:591586986""], [""RW"", ""eltytongo48"", ""STEAM_0:0:650460285""]]}","[[""away"", [""kliy"", ""STEAM_0:1:787992769""], [""dos santos"", ""STEAM_0:0:712559796""]], [""away"", [""n1x"", ""STEAM_0:0:713392895""], [""guava"", ""STEAM_0:0:627053799""]]]"
20250206212711iocaa-v-iocab6-8,2025-02-06 21:27:11,IOSoccer Central America,IOSoccer Central America,6-8,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""kliy"", ""STEAM_0:1:787992769""], [""LW"", ""kobbeh"", ""STEAM_0:0:557206486""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""Folla abuelitas 3000"", ""STEAM_0:0:495288729""], [""RW"", ""Apu Nahasapeemapetilon"", ""STEAM_0:1:451783975""]]}","{""away"": [[""GK"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""LB"", ""ratboi"", ""STEAM_0:1:61921742""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""kliy"", ""STEAM_0:1:787992769""], [""LW"", ""kobbeh"", ""STEAM_0:0:557206486""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""CM"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LW"", ""Folla abuelitas 3000"", ""STEAM_0:0:495288729""], [""RW"", ""Apu Nahasapeemapetilon"", ""STEAM_0:1:451783975""]]}","[[""away"", [""kliy"", ""STEAM_0:1:787992769""], [""ratboi"", ""STEAM_0:1:61921742""]], [""home"", [""TRT"", ""STEAM_0:0:709867121""], [""... 1 half"", ""STEAM_0:0:591586986""]]]"
20250206202547bulla-v-pa3-9,2025-02-06 20:25:47,BullsFC,Promise Academy,3-9,6v6,"{""away"": [[""GK"", ""rare"", ""STEAM_0:1:631317413""], [""LB"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""RB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""CM"", ""gahyun"", ""STEAM_0:0:42043307""], [""LW"", ""Folla abuelitas 3000"", ""STEAM_0:0:495288729""], [""RW"", ""eltytongo48"", ""STEAM_0:0:650460285""]], ""home"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""coca"", ""STEAM_0:0:898995799""], [""RB"", ""FatCat"", ""STEAM_0:1:737967889""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""Bicho"", ""STEAM_0:1:776748154""], [""RW"", ""lary"", ""STEAM_0:1:741203476""]]}","{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""RB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""CM"", ""gahyun"", ""STEAM_0:0:42043307""], [""LW"", ""Folla abuelitas 3000"", ""STEAM_0:0:495288729""], [""RW"", ""eltytongo48"", ""STEAM_0:0:650460285""]], ""home"": [[""GK"", ""rare"", ""STEAM_0:1:631317413""], [""LB"", ""coca"", ""STEAM_0:0:898995799""], [""RB"", ""FatCat"", ""STEAM_0:1:737967889""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""despirocado"", ""STEAM_0:1:146620910""], [""RW"", ""lary"", ""STEAM_0:1:741203476""]]}","[[""home"", [""Bicho"", ""STEAM_0:1:776748154""], [""despirocado"", ""STEAM_0:1:146620910""]]]"
20250206193203bulla-v-ioca5-5,2025-02-06 19:32:03,BullsFC,IOSoccer Central America,5-5,6v6,"{""away"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""FatCat"", ""STEAM_0:1:737967889""], [""RB"", ""lary"", ""STEAM_0:1:741203476""], [""CM"", ""Gerber"", ""STEAM_0:1:6064525""], [""LW"", ""daniel"", ""STEAM_0:0:87757576""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", null, null], [""LB"", ""Gabz"", ""STEAM_0:1:597838122""], [""RB"", ""coca"", ""STEAM_0:0:898995799""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""Bicho"", ""STEAM_0:1:776748154""], [""RW"", ""despirocado"", ""STEAM_0:1:146620910""]]}","{""away"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""FatCat"", ""STEAM_0:1:737967889""], [""RB"", ""lary"", ""STEAM_0:1:741203476""], [""CM"", ""Gerber"", ""STEAM_0:1:6064525""], [""LW"", ""daniel"", ""STEAM_0:0:87757576""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""Gabz"", ""STEAM_0:1:597838122""], [""RB"", ""crusaders nightmare"", ""STEAM_0:0:837955394""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""Bicho"", ""STEAM_0:1:776748154""], [""RW"", ""despirocado"", ""STEAM_0:1:146620910""]]}","[[""home"", [""Gabz"", ""STEAM_0:1:597838122""], [""crusaders nightmare"", ""STEAM_0:0:837955394""]]]"
20250206180136bu-v-ioca9-5,2025-02-06 18:01:36,Black Union,IOSoccer Central America,9-5,6v6,"{""away"": [[""GK"", ""Luis Malagon"", ""STEAM_0:0:511909092""], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""RB"", ""FatCat"", ""STEAM_0:1:737967889""], [""CM"", ""Bicho"", ""STEAM_0:1:776748154""], [""LW"", ""despirocado"", ""STEAM_0:1:146620910""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", null, null], [""LB"", ""lary"", ""STEAM_0:1:741203476""], [""RB"", ""Edson Alvarez"", ""STEAM_0:1:929272359""], [""CM"", ""Chuky"", ""STEAM_0:0:115985751""], [""LW"", ""kobbeh"", ""STEAM_0:0:557206486""], [""RW"", ""hell cat"", ""STEAM_0:1:512006848""]]}","{""away"": [[""GK"", ""Luis Malagon"", ""STEAM_0:0:511909092""], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""RB"", ""FatCat"", ""STEAM_0:1:737967889""], [""CM"", ""Bicho"", ""STEAM_0:1:776748154""], [""LW"", ""despirocado"", ""STEAM_0:1:146620910""], [""RW"", ""Pisco"", ""STEAM_0:0:423977434""]], ""home"": [[""GK"", ""Luis Malagon"", ""STEAM_0:0:511909092""], [""LB"", ""lary"", ""STEAM_0:1:741203476""], [""RB"", ""Edson Alvarez"", ""STEAM_0:1:929272359""], [""CM"", ""Chuky"", ""STEAM_0:0:115985751""], [""LW"", ""kobbeh"", ""STEAM_0:0:557206486""], [""RW"", ""hell cat"", ""STEAM_0:1:512006848""]]}",[]
20250205222419bulla-v-ioca3-4,2025-02-05 22:24:19,BullsFC,IOSoccer Central America,3-4,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""Pipetm"", ""STEAM_0:0:621872754""], [""CM"", ""lary"", ""STEAM_0:1:741203476""], [""LW"", ""gato gordo"", ""STEAM_0:0:495288729""], [""RW"", ""Nayib bukele"", ""STEAM_0:0:613214094""]], ""home"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""FatCat"", ""STEAM_0:1:737967889""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""despirocado"", ""STEAM_0:1:146620910""], [""RW"", ""srv"", ""STEAM_0:1:625844098""]]}","{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""Pipetm"", ""STEAM_0:0:621872754""], [""CM"", ""lary"", ""STEAM_0:1:741203476""], [""LW"", ""gato gordo"", ""STEAM_0:0:495288729""], [""RW"", ""Nayib bukele"", ""STEAM_0:0:613214094""]], ""home"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""FatCat"", ""STEAM_0:1:737967889""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""despirocado"", ""STEAM_0:1:146620910""], [""RW"", ""0"", ""STEAM_0:0:842808826""]]}",[]
20250205215012pa-v-pb5-5,2025-02-05 21:50:12,Patriots Mix,Patriots Mix,5-5,6v6,"{""away"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""rare"", ""STEAM_0:1:631317413""], [""RB"", ""Cringo"", ""STEAM_0:1:6064525""], [""CM"", ""Krythx"", ""STEAM_0:1:126572080""], [""LW"", ""kliy"", ""STEAM_0:1:787992769""], [""RW"", ""i studied bro"", ""STEAM_0:0:627053799""]], ""home"": [[""GK"", null, null], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""conabzb"", ""STEAM_0:1:222152620""], [""CM"", ""ratboi"", ""STEAM_0:1:61921742""], [""LW"", ""daniel"", ""STEAM_0:0:87757576""], [""RW"", ""lary"", ""STEAM_0:1:741203476""]]}","{""away"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""rare"", ""STEAM_0:1:631317413""], [""RB"", ""Cringo"", ""STEAM_0:1:6064525""], [""CM"", ""Krythx"", ""STEAM_0:1:126572080""], [""LW"", ""kliy"", ""STEAM_0:1:787992769""], [""RW"", ""i studied bro"", ""STEAM_0:0:627053799""]], ""home"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""lary"", ""STEAM_0:1:741203476""], [""CM"", ""ratboi"", ""STEAM_0:1:61921742""], [""LW"", ""daniel"", ""STEAM_0:0:87757576""], [""RW"", ""conabzb"", ""STEAM_0:1:222152620""]]}",[]
20250205202014bulla-v-ioca4-4,2025-02-05 20:20:14,BullsFC,IOSoccer Central America,4-4,6v6,"{""away"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""RB"", ""lary"", ""STEAM_0:1:741203476""], [""CM"", ""Nayib bukele"", ""STEAM_0:0:613214094""], [""LW"", ""gato gordo"", ""STEAM_0:0:495288729""], [""RW"", ""Chuky"", ""STEAM_0:0:115985751""]], ""home"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""FatCat"", ""STEAM_0:1:737967889""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""despirocado"", ""STEAM_0:1:146620910""], [""RW"", ""yeico"", ""STEAM_0:0:838076937""]]}","{""away"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""RB"", ""lary"", ""STEAM_0:1:741203476""], [""CM"", ""Nayib bukele"", ""STEAM_0:0:613214094""], [""LW"", ""gato gordo"", ""STEAM_0:0:495288729""], [""RW"", ""Chuky"", ""STEAM_0:0:115985751""]], ""home"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""srv"", ""STEAM_0:1:625844098""], [""RB"", ""el pepe"", ""STEAM_0:0:921231302""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""despirocado"", ""STEAM_0:1:146620910""], [""RW"", ""yeico"", ""STEAM_0:0:838076937""]]}","[[""away"", [""lary"", ""STEAM_0:1:741203476""], [""kobbeh"", ""STEAM_0:0:557206486""]], [""away"", [""kobbeh"", ""STEAM_0:0:557206486""], [""daniel"", ""STEAM_0:0:87757576""]], [""home"", [""FatCat"", ""STEAM_0:1:737967889""], [""gustambo"", ""STEAM_0:0:456191419""]], [""home"", [""gustambo"", ""STEAM_0:0:456191419""], [""el pepe"", ""STEAM_0:0:921231302""]]]"
